YEAR,REGION,AGE_GROUP,GENDER,GENDER_LABEL,POPULATION_INSEE,NB_DEPARTMENTS
2024,Provence-Alpes-Côte d'Azur,0-19 ans,ALL,Ensemble,2232790,1
2024,Provence-Alpes-Côte d'Azur,0-19 ans,F,F,1082678,1
2024,Provence-Alpes-Côte d'Azur,0-19 ans,M,M,1150112,1
2024,Provence-Alpes-Côte d'Azur,20-39 ans,ALL,Ensemble,2304752,1
2024,Provence-Alpes-Côte d'Azur,20-39 ans,F,F,1168842,1
2024,Provence-Alpes-Côte d'Azur,20-39 ans,M,M,1135910,1
2024,Provence-Alpes-Côte d'Azur,40-59 ans,ALL,Ensemble,2670510,1
2024,Provence-Alpes-Côte d'Azur,40-59 ans,F,F,1377536,1
2024,Provence-Alpes-Côte d'Azur,40-59 ans,M,M,1292974,1
2024,Provence-Alpes-Côte d'Azur,60-74 ans,ALL,Ensemble,1922806,1
2024,Provence-Alpes-Côte d'Azur,60-74 ans,F,F,1032262,1
2024,Provence-Alpes-Côte d'Azur,60-74 ans,M,M,890544,1
2024,Provence-Alpes-Côte d'Azur,75+ ans,ALL,Ensemble,1305824,1
2024,Provence-Alpes-Côte d'Azur,75+ ans,F,F,776440,1
2024,Provence-Alpes-Côte d'Azur,75+ ans,M,M,529384,1
2024,Île-de-France,0-19 ans,ALL,Ensemble,6103834,1
2024,Île-de-France,0-19 ans,F,F,2982430,1
2024,Île-de-France,0-19 ans,M,M,3121404,1
2024,Île-de-France,20-39 ans,ALL,Ensemble,6969034,1
2024,Île-de-France,20-39 ans,F,F,3570098,1
2024,Île-de-France,20-39 ans,M,M,3398936,1
2024,Île-de-France,40-59 ans,ALL,Ensemble,6442578,1
2024,Île-de-France,40-59 ans,F,F,3282158,1
2024,Île-de-France,40-59 ans,M,M,3160420,1
2024,Île-de-France,60-74 ans,ALL,Ensemble,3424484,1
2024,Île-de-France,60-74 ans,F,F,1837820,1
2024,Île-de-France,60-74 ans,M,M,1586664,1
2024,Île-de-France,75+ ans,ALL,Ensemble,1920772,1
2024,Île-de-France,75+ ans,F,F,1146462,1
2024,Île-de-France,75+ ans,M,M,774310,1
2025,Auvergne-Rhone-Alpes,0-19 ans,ALL,Ensemble,1917538,1
2025,Auvergne-Rhone-Alpes,0-19 ans,F,F,932535,1
2025,Auvergne-Rhone-Alpes,0-19 ans,M,M,985003,1
2025,Auvergne-Rhone-Alpes,20-39 ans,ALL,Ensemble,1968526,1
2025,Auvergne-Rhone-Alpes,20-39 ans,F,F,980849,1
2025,Auvergne-Rhone-Alpes,20-39 ans,M,M,987677,1
2025,Auvergne-Rhone-Alpes,40-59 ans,ALL,Ensemble,2109650,1
2025,Auvergne-Rhone-Alpes,40-59 ans,F,F,1065283,1
2025,Auvergne-Rhone-Alpes,40-59 ans,M,M,1044367,1
2025,Auvergne-Rhone-Alpes,60-74 ans,ALL,Ensemble,1383194,1
2025,Auvergne-Rhone-Alpes,60-74 ans,F,F,727096,1
2025,Auvergne-Rhone-Alpes,60-74 ans,M,M,656098,1
2025,Auvergne-Rhone-Alpes,75+ ans,ALL,Ensemble,881188,1
2025,Auvergne-Rhone-Alpes,75+ ans,F,F,521423,1
2025,Auvergne-Rhone-Alpes,75+ ans,M,M,359765,1
2025,Auvergne-Rhône-Alpes,0-19 ans,ALL,Ensemble,3835076,1
2025,Auvergne-Rhône-Alpes,0-19 ans,F,F,1865070,1
2025,Auvergne-Rhône-Alpes,0-19 ans,M,M,1970006,1
2025,Auvergne-Rhône-Alpes,20-39 ans,ALL,Ensemble,3937052,1
2025,Auvergne-Rhône-Alpes,20-39 ans,F,F,1961698,1
2025,Auvergne-Rhône-Alpes,20-39 ans,M,M,1975354,1
2025,Auvergne-Rhône-Alpes,40-59 ans,ALL,Ensemble,4219300,1
2025,Auvergne-Rhône-Alpes,40-59 ans,F,F,2130566,1
2025,Auvergne-Rhône-Alpes,40-59 ans,M,M,2088734,1
2025,Auvergne-Rhône-Alpes,60-74 ans,ALL,Ensemble,2766388,1
2025,Auvergne-Rhône-Alpes,60-74 ans,F,F,1454192,1
2025,Auvergne-Rhône-Alpes,60-74 ans,M,M,1312196,1
2025,Auvergne-Rhône-Alpes,75+ ans,ALL,Ensemble,1762376,1
2025,Auvergne-Rhône-Alpes,75+ ans,F,F,1042846,1
2025,Auvergne-Rhône-Alpes,75+ ans,M,M,719530,1
2025,Bourgogne-Franche-Comte,0-19 ans,ALL,Ensemble,641269,1
2025,Bourgogne-Franche-Comte,0-19 ans,F,F,310409,1
2025,Bourgogne-Franche-Comte,0-19 ans,M,M,330860,1
2025,Bourgogne-Franche-Comte,20-39 ans,ALL,Ensemble,635000,1
2025,Bourgogne-Franche-Comte,20-39 ans,F,F,310306,1
2025,Bourgogne-Franche-Comte,20-39 ans,M,M,324694,1
2025,Bourgogne-Franche-Comte,40-59 ans,ALL,Ensemble,742906,1
2025,Bourgogne-Franche-Comte,40-59 ans,F,F,373575,1
2025,Bourgogne-Franche-Comte,40-59 ans,M,M,369331,1
2025,Bourgogne-Franche-Comte,60-74 ans,ALL,Ensemble,573461,1
2025,Bourgogne-Franche-Comte,60-74 ans,F,F,300684,1
2025,Bourgogne-Franche-Comte,60-74 ans,M,M,272777,1
2025,Bourgogne-Franche-Comte,75+ ans,ALL,Ensemble,367491,1
2025,Bourgogne-Franche-Comte,75+ ans,F,F,216739,1
2025,Bourgogne-Franche-Comte,75+ ans,M,M,150752,1
2025,Bourgogne-Franche-Comté,0-19 ans,ALL,Ensemble,1214916,1
2025,Bourgogne-Franche-Comté,0-19 ans,F,F,588008,1
2025,Bourgogne-Franche-Comté,0-19 ans,M,M,626908,1
2025,Bourgogne-Franche-Comté,20-39 ans,ALL,Ensemble,1201108,1
2025,Bourgogne-Franche-Comté,20-39 ans,F,F,588352,1
2025,Bourgogne-Franche-Comté,20-39 ans,M,M,612756,1
2025,Bourgogne-Franche-Comté,40-59 ans,ALL,Ensemble,1404914,1
2025,Bourgogne-Franche-Comté,40-59 ans,F,F,706870,1
2025,Bourgogne-Franche-Comté,40-59 ans,M,M,698044,1
2025,Bourgogne-Franche-Comté,60-74 ans,ALL,Ensemble,1075856,1
2025,Bourgogne-Franche-Comté,60-74 ans,F,F,564512,1
2025,Bourgogne-Franche-Comté,60-74 ans,M,M,511344,1
2025,Bourgogne-Franche-Comté,75+ ans,ALL,Ensemble,689366,1
2025,Bourgogne-Franche-Comté,75+ ans,F,F,406546,1
2025,Bourgogne-Franche-Comté,75+ ans,M,M,282820,1
2025,Bretagne,0-19 ans,ALL,Ensemble,2288130,1
2025,Bretagne,0-19 ans,F,F,1111188,1
2025,Bretagne,0-19 ans,M,M,1176942,1
2025,Bretagne,20-39 ans,ALL,Ensemble,2264844,1
2025,Bretagne,20-39 ans,F,F,1113393,1
2025,Bretagne,20-39 ans,M,M,1151451,1
2025,Bretagne,40-59 ans,ALL,Ensemble,2638422,1
2025,Bretagne,40-59 ans,F,F,1327542,1
2025,Bretagne,40-59 ans,M,M,1310880,1
2025,Bretagne,60-74 ans,ALL,Ensemble,1999482,1
2025,Bretagne,60-74 ans,F,F,1049976,1
2025,Bretagne,60-74 ans,M,M,949506,1
2025,Bretagne,75+ ans,ALL,Ensemble,1236807,1
2025,Bretagne,75+ ans,F,F,742725,1
2025,Bretagne,75+ ans,M,M,494082,1
2025,Centre-Val-de-Loire,0-19 ans,ALL,Ensemble,1752201,1
2025,Centre-Val-de-Loire,0-19 ans,F,F,848055,1
2025,Centre-Val-de-Loire,0-19 ans,M,M,904146,1
2025,Centre-Val-de-Loire,20-39 ans,ALL,Ensemble,1663281,1
2025,Centre-Val-de-Loire,20-39 ans,F,F,828114,1
2025,Centre-Val-de-Loire,20-39 ans,M,M,835167,1
2025,Centre-Val-de-Loire,40-59 ans,ALL,Ensemble,1951128,1
2025,Centre-Val-de-Loire,40-59 ans,F,F,991707,1
2025,Centre-Val-de-Loire,40-59 ans,M,M,959421,1
2025,Centre-Val-de-Loire,60-74 ans,ALL,Ensemble,1444341,1
2025,Centre-Val-de-Loire,60-74 ans,F,F,762111,1
2025,Centre-Val-de-Loire,60-74 ans,M,M,682230,1
2025,Centre-Val-de-Loire,75+ ans,ALL,Ensemble,933486,1
2025,Centre-Val-de-Loire,75+ ans,F,F,550266,1
2025,Centre-Val-de-Loire,75+ ans,M,M,383220,1
2025,Corse,0-19 ans,ALL,Ensemble,213237,1
2025,Corse,0-19 ans,F,F,104700,1
2025,Corse,0-19 ans,M,M,108537,1
2025,Corse,20-39 ans,ALL,Ensemble,232467,1
2025,Corse,20-39 ans,F,F,118890,1
2025,Corse,20-39 ans,M,M,113577,1
2025,Corse,40-59 ans,ALL,Ensemble,288417,1
2025,Corse,40-59 ans,F,F,147078,1
2025,Corse,40-59 ans,M,M,141339,1
2025,Corse,60-74 ans,ALL,Ensemble,210555,1
2025,Corse,60-74 ans,F,F,109203,1
2025,Corse,60-74 ans,M,M,101352,1
2025,Corse,75+ ans,ALL,Ensemble,135810,1
2025,Corse,75+ ans,F,F,77604,1
2025,Corse,75+ ans,M,M,58206,1
2025,DROM,0-19 ans,ALL,Ensemble,2099487,5
2025,DROM,0-19 ans,F,F,1039797,5
2025,DROM,0-19 ans,M,M,1059690,5
2025,DROM,20-39 ans,ALL,Ensemble,1517100,5
2025,DROM,20-39 ans,F,F,838092,5
2025,DROM,20-39 ans,M,M,679008,5
2025,DROM,40-59 ans,ALL,Ensemble,1655037,5
2025,DROM,40-59 ans,F,F,892953,5
2025,DROM,40-59 ans,M,M,762084,5
2025,DROM,60-74 ans,ALL,Ensemble,1045704,5
2025,DROM,60-74 ans,F,F,551244,5
2025,DROM,60-74 ans,M,M,494460,5
2025,DROM,75+ ans,ALL,Ensemble,443643,5
2025,DROM,75+ ans,F,F,258681,5
2025,DROM,75+ ans,M,M,184962,5
2025,Grand Est,0-19 ans,ALL,Ensemble,2436362,1
2025,Grand Est,0-19 ans,F,F,1183632,1
2025,Grand Est,0-19 ans,M,M,1252730,1
2025,Grand Est,20-39 ans,ALL,Ensemble,2597290,1
2025,Grand Est,20-39 ans,F,F,1283030,1
2025,Grand Est,20-39 ans,M,M,1314260,1
2025,Grand Est,40-59 ans,ALL,Ensemble,2838238,1
2025,Grand Est,40-59 ans,F,F,1432706,1
2025,Grand Est,40-59 ans,M,M,1405532,1
2025,Grand Est,60-74 ans,ALL,Ensemble,2050062,1
2025,Grand Est,60-74 ans,F,F,1077632,1
2025,Grand Est,60-74 ans,M,M,972430,1
2025,Grand Est,75+ ans,ALL,Ensemble,1166150,1
2025,Grand Est,75+ ans,F,F,692764,1
2025,Grand Est,75+ ans,M,M,473386,1
2025,Grand-Est,0-19 ans,ALL,Ensemble,1184370,1
2025,Grand-Est,0-19 ans,F,F,575411,1
2025,Grand-Est,0-19 ans,M,M,608959,1
2025,Grand-Est,20-39 ans,ALL,Ensemble,1264199,1
2025,Grand-Est,20-39 ans,F,F,625385,1
2025,Grand-Est,20-39 ans,M,M,638814,1
2025,Grand-Est,40-59 ans,ALL,Ensemble,1378670,1
2025,Grand-Est,40-59 ans,F,F,696213,1
2025,Grand-Est,40-59 ans,M,M,682457,1
2025,Grand-Est,60-74 ans,ALL,Ensemble,989498,1
2025,Grand-Est,60-74 ans,F,F,520388,1
2025,Grand-Est,60-74 ans,M,M,469110,1
2025,Grand-Est,75+ ans,ALL,Ensemble,560267,1
2025,Grand-Est,75+ ans,F,F,332916,1
2025,Grand-Est,75+ ans,M,M,227351,1
2025,Hauts-de-France,0-19 ans,ALL,Ensemble,4376157,1
2025,Hauts-de-France,0-19 ans,F,F,2132718,1
2025,Hauts-de-France,0-19 ans,M,M,2243439,1
2025,Hauts-de-France,20-39 ans,ALL,Ensemble,4303506,1
2025,Hauts-de-France,20-39 ans,F,F,2157741,1
2025,Hauts-de-France,20-39 ans,M,M,2145765,1
2025,Hauts-de-France,40-59 ans,ALL,Ensemble,4530096,1
2025,Hauts-de-France,40-59 ans,F,F,2287731,1
2025,Hauts-de-France,40-59 ans,M,M,2242365,1
2025,Hauts-de-France,60-74 ans,ALL,Ensemble,3037263,1
2025,Hauts-de-France,60-74 ans,F,F,1618170,1
2025,Hauts-de-France,60-74 ans,M,M,1419093,1
2025,Hauts-de-France,75+ ans,ALL,Ensemble,1674777,1
2025,Hauts-de-France,75+ ans,F,F,1025583,1
2025,Hauts-de-France,75+ ans,M,M,649194,1
2025,Ile-de-France,0-19 ans,ALL,Ensemble,3024514,1
2025,Ile-de-France,0-19 ans,F,F,1476487,1
2025,Ile-de-France,0-19 ans,M,M,1548027,1
2025,Ile-de-France,20-39 ans,ALL,Ensemble,3498225,1
2025,Ile-de-France,20-39 ans,F,F,1788676,1
2025,Ile-de-France,20-39 ans,M,M,1709549,1
2025,Ile-de-France,40-59 ans,ALL,Ensemble,3212635,1
2025,Ile-de-France,40-59 ans,F,F,1637644,1
2025,Ile-de-France,40-59 ans,M,M,1574991,1
2025,Ile-de-France,60-74 ans,ALL,Ensemble,1723310,1
2025,Ile-de-France,60-74 ans,F,F,923184,1
2025,Ile-de-France,60-74 ans,M,M,800126,1
2025,Ile-de-France,75+ ans,ALL,Ensemble,992165,1
2025,Ile-de-France,75+ ans,F,F,589732,1
2025,Ile-de-France,75+ ans,M,M,402433,1
2025,Normandie,0-19 ans,ALL,Ensemble,2276745,1
2025,Normandie,0-19 ans,F,F,1106403,1
2025,Normandie,0-19 ans,M,M,1170342,1
2025,Normandie,20-39 ans,ALL,Ensemble,2231421,1
2025,Normandie,20-39 ans,F,F,1104609,1
2025,Normandie,20-39 ans,M,M,1126812,1
2025,Normandie,40-59 ans,ALL,Ensemble,2485104,1
2025,Normandie,40-59 ans,F,F,1262409,1
2025,Normandie,40-59 ans,M,M,1222695,1
2025,Normandie,60-74 ans,ALL,Ensemble,1886751,1
2025,Normandie,60-74 ans,F,F,1000290,1
2025,Normandie,60-74 ans,M,M,886461,1
2025,Normandie,75+ ans,ALL,Ensemble,1143915,1
2025,Normandie,75+ ans,F,F,689838,1
2025,Normandie,75+ ans,M,M,454077,1
2025,Nouvelle-Aquitaine,0-19 ans,ALL,Ensemble,3857511,1
2025,Nouvelle-Aquitaine,0-19 ans,F,F,1877219,1
2025,Nouvelle-Aquitaine,0-19 ans,M,M,1980292,1
2025,Nouvelle-Aquitaine,20-39 ans,ALL,Ensemble,4016609,1
2025,Nouvelle-Aquitaine,20-39 ans,F,F,1999511,1
2025,Nouvelle-Aquitaine,20-39 ans,M,M,2017098,1
2025,Nouvelle-Aquitaine,40-59 ans,ALL,Ensemble,4797321,1
2025,Nouvelle-Aquitaine,40-59 ans,F,F,2449678,1
2025,Nouvelle-Aquitaine,40-59 ans,M,M,2347643,1
2025,Nouvelle-Aquitaine,60-74 ans,ALL,Ensemble,3698111,1
2025,Nouvelle-Aquitaine,60-74 ans,F,F,1956149,1
2025,Nouvelle-Aquitaine,60-74 ans,M,M,1741962,1
2025,Nouvelle-Aquitaine,75+ ans,ALL,Ensemble,2397128,1
2025,Nouvelle-Aquitaine,75+ ans,F,F,1417752,1
2025,Nouvelle-Aquitaine,75+ ans,M,M,979376,1
2025,Occitanie,0-19 ans,ALL,Ensemble,3955035,1
2025,Occitanie,0-19 ans,F,F,1925179,1
2025,Occitanie,0-19 ans,M,M,2029856,1
2025,Occitanie,20-39 ans,ALL,Ensemble,4163659,1
2025,Occitanie,20-39 ans,F,F,2081131,1
2025,Occitanie,20-39 ans,M,M,2082528,1
2025,Occitanie,40-59 ans,ALL,Ensemble,4643058,1
2025,Occitanie,40-59 ans,F,F,2377433,1
2025,Occitanie,40-59 ans,M,M,2265625,1
2025,Occitanie,60-74 ans,ALL,Ensemble,3425866,1
2025,Occitanie,60-74 ans,F,F,1805452,1
2025,Occitanie,60-74 ans,M,M,1620414,1
2025,Occitanie,75+ ans,ALL,Ensemble,2224090,1
2025,Occitanie,75+ ans,F,F,1305438,1
2025,Occitanie,75+ ans,M,M,918652,1
2025,Pays de la Loire,0-19 ans,ALL,Ensemble,1834316,1
2025,Pays de la Loire,0-19 ans,F,F,889806,1
2025,Pays de la Loire,0-19 ans,M,M,944510,1
2025,Pays de la Loire,20-39 ans,ALL,Ensemble,1796660,1
2025,Pays de la Loire,20-39 ans,F,F,886012,1
2025,Pays de la Loire,20-39 ans,M,M,910648,1
2025,Pays de la Loire,40-59 ans,ALL,Ensemble,1992076,1
2025,Pays de la Loire,40-59 ans,F,F,999998,1
2025,Pays de la Loire,40-59 ans,M,M,992078,1
2025,Pays de la Loire,60-74 ans,ALL,Ensemble,1382424,1
2025,Pays de la Loire,60-74 ans,F,F,728104,1
2025,Pays de la Loire,60-74 ans,M,M,654320,1
2025,Pays de la Loire,75+ ans,ALL,Ensemble,867962,1
2025,Pays de la Loire,75+ ans,F,F,516176,1
2025,Pays de la Loire,75+ ans,M,M,351786,1
2025,Pays-de-la-Loire,0-19 ans,ALL,Ensemble,917158,1
2025,Pays-de-la-Loire,0-19 ans,F,F,444903,1
2025,Pays-de-la-Loire,0-19 ans,M,M,472255,1
2025,Pays-de-la-Loire,20-39 ans,ALL,Ensemble,898330,1
2025,Pays-de-la-Loire,20-39 ans,F,F,443006,1
2025,Pays-de-la-Loire,20-39 ans,M,M,455324,1
2025,Pays-de-la-Loire,40-59 ans,ALL,Ensemble,996038,1
2025,Pays-de-la-Loire,40-59 ans,F,F,499999,1
2025,Pays-de-la-Loire,40-59 ans,M,M,496039,1
2025,Pays-de-la-Loire,60-74 ans,ALL,Ensemble,691212,1
2025,Pays-de-la-Loire,60-74 ans,F,F,364052,1
2025,Pays-de-la-Loire,60-74 ans,M,M,327160,1
2025,Pays-de-la-Loire,75+ ans,ALL,Ensemble,433981,1
2025,Pays-de-la-Loire,75+ ans,F,F,258088,1
2025,Pays-de-la-Loire,75+ ans,M,M,175893,1
2025,Provence-Alpes-Cote-d-Azur,0-19 ans,ALL,Ensemble,1109717,1
2025,Provence-Alpes-Cote-d-Azur,0-19 ans,F,F,537735,1
2025,Provence-Alpes-Cote-d-Azur,0-19 ans,M,M,571982,1
2025,Provence-Alpes-Cote-d-Azur,20-39 ans,ALL,Ensemble,1156387,1
2025,Provence-Alpes-Cote-d-Azur,20-39 ans,F,F,586070,1
2025,Provence-Alpes-Cote-d-Azur,20-39 ans,M,M,570317,1
2025,Provence-Alpes-Cote-d-Azur,40-59 ans,ALL,Ensemble,1330959,1
2025,Provence-Alpes-Cote-d-Azur,40-59 ans,F,F,686031,1
2025,Provence-Alpes-Cote-d-Azur,40-59 ans,M,M,644928,1
2025,Provence-Alpes-Cote-d-Azur,60-74 ans,ALL,Ensemble,968862,1
2025,Provence-Alpes-Cote-d-Azur,60-74 ans,F,F,519380,1
2025,Provence-Alpes-Cote-d-Azur,60-74 ans,M,M,449482,1
2025,Provence-Alpes-Cote-d-Azur,75+ ans,ALL,Ensemble,675662,1
2025,Provence-Alpes-Cote-d-Azur,75+ ans,F,F,400955,1
2025,Provence-Alpes-Cote-d-Azur,75+ ans,M,M,274707,1
2025,Provence-Alpes-Côte d'Azur,0-19 ans,ALL,Ensemble,2219434,1
2025,Provence-Alpes-Côte d'Azur,0-19 ans,F,F,1075470,1
2025,Provence-Alpes-Côte d'Azur,0-19 ans,M,M,1143964,1
2025,Provence-Alpes-Côte d'Azur,20-39 ans,ALL,Ensemble,2312774,1
2025,Provence-Alpes-Côte d'Azur,20-39 ans,F,F,1172140,1
2025,Provence-Alpes-Côte d'Azur,20-39 ans,M,M,1140634,1
2025,Provence-Alpes-Côte d'Azur,40-59 ans,ALL,Ensemble,2661918,1
2025,Provence-Alpes-Côte d'Azur,40-59 ans,F,F,1372062,1
2025,Provence-Alpes-Côte d'Azur,40-59 ans,M,M,1289856,1
2025,Provence-Alpes-Côte d'Azur,60-74 ans,ALL,Ensemble,1937724,1
2025,Provence-Alpes-Côte d'Azur,60-74 ans,F,F,1038760,1
2025,Provence-Alpes-Côte d'Azur,60-74 ans,M,M,898964,1
2025,Provence-Alpes-Côte d'Azur,75+ ans,ALL,Ensemble,1351324,1
2025,Provence-Alpes-Côte d'Azur,75+ ans,F,F,801910,1
2025,Provence-Alpes-Côte d'Azur,75+ ans,M,M,549414,1
2025,Île-de-France,0-19 ans,ALL,Ensemble,6049028,1
2025,Île-de-France,0-19 ans,F,F,2952974,1
2025,Île-de-France,0-19 ans,M,M,3096054,1
2025,Île-de-France,20-39 ans,ALL,Ensemble,6996450,1
2025,Île-de-France,20-39 ans,F,F,3577352,1
2025,Île-de-France,20-39 ans,M,M,3419098,1
2025,Île-de-France,40-59 ans,ALL,Ensemble,6425270,1
2025,Île-de-France,40-59 ans,F,F,3275288,1
2025,Île-de-France,40-59 ans,M,M,3149982,1
2025,Île-de-France,60-74 ans,ALL,Ensemble,3446620,1
2025,Île-de-France,60-74 ans,F,F,1846368,1
2025,Île-de-France,60-74 ans,M,M,1600252,1
2025,Île-de-France,75+ ans,ALL,Ensemble,1984330,1
2025,Île-de-France,75+ ans,F,F,1179464,1
2025,Île-de-France,75+ ans,M,M,804866,1
