YEAR,REGION,AGE_GROUP,AGE_GROUP_INSEE,GENDER,PATH_CATEGORY_NAME,NB_ETUDIANTS,NB_INSCRITS_TOUS_GENRES,POPULATION_INSEE,NB_DEPARTMENTS,TOTAL_ETU_REGION,TOTAL_INSEE_REGION,PCT_FEMMES_ETU,PCT_FEMMES_INSEE,GAP_FEMMES_PCT
2023,Provence-Alpes-Côte d'Azur,50-54 ans,40-59 ans,F,Data,1,2,2072715,1,43,26039226,23.26,36.06,-12.81
2023,Provence-Alpes-Côte d'Azur,50-54 ans,40-59 ans,M,Data,1,2,1943421,1,43,26039226,23.26,36.06,-12.81
2023,Provence-Alpes-Côte d'Azur,55-59 ans,40-59 ans,M,Data,1,2,1943421,1,43,26039226,23.26,36.06,-12.81
2023,Provence-Alpes-Côte d'Azur,60 ans ou plus,60+ ans,M,Data,1,2,2090514,1,43,26039226,23.26,36.06,-12.81
2023,Île-de-France,20-24 ans,20-39 ans,F,Data,2,8,5343444,1,411,83896062,36.01,49.01,-13.00
2023,Île-de-France,20-24 ans,20-39 ans,M,Data,5,8,5072883,1,411,83896062,36.01,49.01,-13.00
2023,Île-de-France,25-29 ans,20-39 ans,F,Data,25,132,5343444,1,411,83896062,36.01,49.01,-13.00
2023,Île-de-France,25-29 ans,20-39 ans,M,Data,60,132,5072883,1,411,83896062,36.01,49.01,-13.00
2023,Île-de-France,30-34 ans,20-39 ans,F,Data,52,164,5343444,1,411,83896062,36.01,49.01,-13.00
2023,Île-de-France,30-34 ans,20-39 ans,M,Data,66,164,5072883,1,411,83896062,36.01,49.01,-13.00
2023,Île-de-France,35-39 ans,20-39 ans,F,Data,30,113,5343444,1,411,83896062,36.01,49.01,-13.00
2023,Île-de-France,35-39 ans,20-39 ans,M,Data,46,113,5072883,1,411,83896062,36.01,49.01,-13.00
2023,Île-de-France,40-44 ans,40-59 ans,F,Data,20,85,4935894,1,411,83896062,36.01,49.01,-13.00
2023,Île-de-France,40-44 ans,40-59 ans,M,Data,35,85,4752333,1,411,83896062,36.01,49.01,-13.00
2023,Île-de-France,45-49 ans,40-59 ans,F,Data,13,50,4935894,1,411,83896062,36.01,49.01,-13.00
2023,Île-de-France,45-49 ans,40-59 ans,M,Data,20,50,4752333,1,411,83896062,36.01,49.01,-13.00
2023,Île-de-France,50-54 ans,40-59 ans,F,Data,4,34,4935894,1,411,83896062,36.01,49.01,-13.00
2023,Île-de-France,50-54 ans,40-59 ans,M,Data,14,34,4752333,1,411,83896062,36.01,49.01,-13.00
2023,Île-de-France,55-59 ans,40-59 ans,F,Data,2,23,4935894,1,411,83896062,36.01,49.01,-13.00
2023,Île-de-France,55-59 ans,40-59 ans,M,Data,9,23,4752333,1,411,83896062,36.01,49.01,-13.00
2023,Île-de-France,60 ans ou plus,60+ ans,M,Data,8,13,3477846,1,411,83896062,36.01,49.01,-13.00
2022,Auvergne-Rhône-Alpes,20-24 ans,20-39 ans,M,Data,1,1,2913936,1,97,52219179,31.96,48.12,-16.16
2022,Auvergne-Rhône-Alpes,25-29 ans,20-39 ans,F,Data,4,23,2924031,1,97,52219179,31.96,48.12,-16.16
2022,Auvergne-Rhône-Alpes,25-29 ans,20-39 ans,M,Data,8,23,2913936,1,97,52219179,31.96,48.12,-16.16
2022,Auvergne-Rhône-Alpes,30-34 ans,20-39 ans,F,Data,9,47,2924031,1,97,52219179,31.96,48.12,-16.16
2022,Auvergne-Rhône-Alpes,30-34 ans,20-39 ans,M,Data,15,47,2913936,1,97,52219179,31.96,48.12,-16.16
2022,Auvergne-Rhône-Alpes,35-39 ans,20-39 ans,F,Data,6,34,2924031,1,97,52219179,31.96,48.12,-16.16
2022,Auvergne-Rhône-Alpes,35-39 ans,20-39 ans,M,Data,16,34,2913936,1,97,52219179,31.96,48.12,-16.16
2022,Auvergne-Rhône-Alpes,40-44 ans,40-59 ans,F,Data,5,26,3188310,1,97,52219179,31.96,48.12,-16.16
2022,Auvergne-Rhône-Alpes,40-44 ans,40-59 ans,M,Data,7,26,3135609,1,97,52219179,31.96,48.12,-16.16
2022,Auvergne-Rhône-Alpes,45-49 ans,40-59 ans,F,Data,3,19,3188310,1,97,52219179,31.96,48.12,-16.16
2022,Auvergne-Rhône-Alpes,45-49 ans,40-59 ans,M,Data,10,19,3135609,1,97,52219179,31.96,48.12,-16.16
2022,Auvergne-Rhône-Alpes,50-54 ans,40-59 ans,F,Data,2,11,3188310,1,97,52219179,31.96,48.12,-16.16
2022,Auvergne-Rhône-Alpes,50-54 ans,40-59 ans,M,Data,3,11,3135609,1,97,52219179,31.96,48.12,-16.16
2022,Auvergne-Rhône-Alpes,55-59 ans,40-59 ans,F,Data,1,6,3188310,1,97,52219179,31.96,48.12,-16.16
2022,Auvergne-Rhône-Alpes,55-59 ans,40-59 ans,M,Data,4,6,3135609,1,97,52219179,31.96,48.12,-16.16
2022,Auvergne-Rhône-Alpes,60 ans ou plus,60+ ans,F,Data,1,4,3603936,1,97,52219179,31.96,48.12,-16.16
2022,Auvergne-Rhône-Alpes,60 ans ou plus,60+ ans,M,Data,2,4,2891730,1,97,52219179,31.96,48.12,-16.16
2022,Bourgogne-Franche-Comté,25-29 ans,20-39 ans,F,Data,2,6,905795,1,20,7868322,25.00,48.57,-23.57
2022,Bourgogne-Franche-Comté,25-29 ans,20-39 ans,M,Data,4,6,935900,1,20,7868322,25.00,48.57,-23.57
2022,Bourgogne-Franche-Comté,30-34 ans,20-39 ans,F,Data,1,11,905795,1,20,7868322,25.00,48.57,-23.57
2022,Bourgogne-Franche-Comté,30-34 ans,20-39 ans,M,Data,6,11,935900,1,20,7868322,25.00,48.57,-23.57
2022,Bourgogne-Franche-Comté,35-39 ans,20-39 ans,F,Data,1,4,905795,1,20,7868322,25.00,48.57,-23.57
2022,Bourgogne-Franche-Comté,40-44 ans,40-59 ans,F,Data,1,1,1104643,1,20,7868322,25.00,48.57,-23.57
2022,Bourgogne-Franche-Comté,45-49 ans,40-59 ans,M,Data,2,2,1087247,1,20,7868322,25.00,48.57,-23.57
2022,Bourgogne-Franche-Comté,50-54 ans,40-59 ans,M,Data,3,3,1087247,1,20,7868322,25.00,48.57,-23.57
2022,Bretagne,20-24 ans,20-39 ans,M,Data,1,1,1127985,1,27,13113129,25.93,35.16,-9.24
2022,Bretagne,25-29 ans,20-39 ans,F,Data,1,6,1094502,1,27,13113129,25.93,35.16,-9.24
2022,Bretagne,25-29 ans,20-39 ans,M,Data,2,6,1127985,1,27,13113129,25.93,35.16,-9.24
2022,Bretagne,30-34 ans,20-39 ans,F,Data,4,14,1094502,1,27,13113129,25.93,35.16,-9.24
2022,Bretagne,30-34 ans,20-39 ans,M,Data,5,14,1127985,1,27,13113129,25.93,35.16,-9.24
2022,Bretagne,35-39 ans,20-39 ans,F,Data,1,7,1094502,1,27,13113129,25.93,35.16,-9.24
2022,Bretagne,35-39 ans,20-39 ans,M,Data,3,7,1127985,1,27,13113129,25.93,35.16,-9.24
2022,Bretagne,40-44 ans,40-59 ans,M,Data,4,7,1315503,1,27,13113129,25.93,35.16,-9.24
2022,Bretagne,45-49 ans,40-59 ans,F,Data,1,8,1327362,1,27,13113129,25.93,35.16,-9.24
2022,Bretagne,45-49 ans,40-59 ans,M,Data,4,8,1315503,1,27,13113129,25.93,35.16,-9.24
2022,Bretagne,60 ans ou plus,60+ ans,M,Data,1,2,1359315,1,27,13113129,25.93,35.16,-9.24
2022,Centre-Val-de-Loire,20-24 ans,20-39 ans,M,Data,2,2,827319,1,23,6093444,17.39,13.61,3.78
2022,Centre-Val-de-Loire,25-29 ans,20-39 ans,M,Data,1,3,827319,1,23,6093444,17.39,13.61,3.78
2022,Centre-Val-de-Loire,30-34 ans,20-39 ans,F,Data,4,12,829206,1,23,6093444,17.39,13.61,3.78
2022,Centre-Val-de-Loire,30-34 ans,20-39 ans,M,Data,3,12,827319,1,23,6093444,17.39,13.61,3.78
2022,Centre-Val-de-Loire,35-39 ans,20-39 ans,M,Data,7,12,827319,1,23,6093444,17.39,13.61,3.78
2022,Centre-Val-de-Loire,40-44 ans,40-59 ans,M,Data,5,5,977481,1,23,6093444,17.39,13.61,3.78
2022,Centre-Val-de-Loire,45-49 ans,40-59 ans,M,Data,1,1,977481,1,23,6093444,17.39,13.61,3.78
2022,DROM,30-34 ans,20-39 ans,M,Data,3,4,684387,5,12,5519730,25.00,32.82,-7.82
2022,DROM,35-39 ans,20-39 ans,M,Data,1,1,684387,5,12,5519730,25.00,32.82,-7.82
2022,DROM,40-44 ans,40-59 ans,F,Data,2,4,905766,5,12,5519730,25.00,32.82,-7.82
2022,DROM,40-44 ans,40-59 ans,M,Data,1,4,779808,5,12,5519730,25.00,32.82,-7.82
2022,DROM,45-49 ans,40-59 ans,F,Data,1,3,905766,5,12,5519730,25.00,32.82,-7.82
2022,DROM,45-49 ans,40-59 ans,M,Data,2,3,779808,5,12,5519730,25.00,32.82,-7.82
2022,DROM,50-54 ans,40-59 ans,M,Data,2,2,779808,5,12,5519730,25.00,32.82,-7.82
2022,Grand Est,20-24 ans,20-39 ans,M,Data,2,2,1959100,1,56,30711365,23.21,40.04,-16.82
2022,Grand Est,25-29 ans,20-39 ans,F,Data,2,15,1928395,1,56,30711365,23.21,40.04,-16.82
2022,Grand Est,25-29 ans,20-39 ans,M,Data,6,15,1959100,1,56,30711365,23.21,40.04,-16.82
2022,Grand Est,30-34 ans,20-39 ans,F,Data,4,25,1928395,1,56,30711365,23.21,40.04,-16.82
2022,Grand Est,30-34 ans,20-39 ans,M,Data,10,25,1959100,1,56,30711365,23.21,40.04,-16.82
2022,Grand Est,35-39 ans,20-39 ans,F,Data,3,22,1928395,1,56,30711365,23.21,40.04,-16.82
2022,Grand Est,35-39 ans,20-39 ans,M,Data,10,22,1959100,1,56,30711365,23.21,40.04,-16.82
2022,Grand Est,40-44 ans,40-59 ans,F,Data,2,16,2170211,1,56,30711365,23.21,40.04,-16.82
2022,Grand Est,40-44 ans,40-59 ans,M,Data,8,16,2132590,1,56,30711365,23.21,40.04,-16.82
2022,Grand Est,45-49 ans,40-59 ans,F,Data,1,5,2170211,1,56,30711365,23.21,40.04,-16.82
2022,Grand Est,45-49 ans,40-59 ans,M,Data,2,5,2132590,1,56,30711365,23.21,40.04,-16.82
2022,Grand Est,50-54 ans,40-59 ans,M,Data,1,3,2132590,1,56,30711365,23.21,40.04,-16.82
2022,Grand Est,55-59 ans,40-59 ans,F,Data,1,6,2170211,1,56,30711365,23.21,40.04,-16.82
2022,Grand Est,55-59 ans,40-59 ans,M,Data,3,6,2132590,1,56,30711365,23.21,40.04,-16.82
2022,Grand Est,60 ans ou plus,60+ ans,M,Data,1,1,2048787,1,56,30711365,23.21,40.04,-16.82
2022,Hauts-de-France,20-24 ans,20-39 ans,M,Data,1,2,2164461,1,71,30887118,36.62,36.19,0.43
2022,Hauts-de-France,25-29 ans,20-39 ans,F,Data,1,11,2182119,1,71,30887118,36.62,36.19,0.43
2022,Hauts-de-France,25-29 ans,20-39 ans,M,Data,2,11,2164461,1,71,30887118,36.62,36.19,0.43
2022,Hauts-de-France,30-34 ans,20-39 ans,F,Data,7,34,2182119,1,71,30887118,36.62,36.19,0.43
2022,Hauts-de-France,30-34 ans,20-39 ans,M,Data,17,34,2164461,1,71,30887118,36.62,36.19,0.43
2022,Hauts-de-France,35-39 ans,20-39 ans,F,Data,12,22,2182119,1,71,30887118,36.62,36.19,0.43
2022,Hauts-de-France,35-39 ans,20-39 ans,M,Data,5,22,2164461,1,71,30887118,36.62,36.19,0.43
2022,Hauts-de-France,40-44 ans,40-59 ans,F,Data,4,19,2316150,1,71,30887118,36.62,36.19,0.43
2022,Hauts-de-France,40-44 ans,40-59 ans,M,Data,7,19,2269038,1,71,30887118,36.62,36.19,0.43
2022,Hauts-de-France,45-49 ans,40-59 ans,M,Data,4,8,2269038,1,71,30887118,36.62,36.19,0.43
2022,Hauts-de-France,50-54 ans,40-59 ans,F,Data,2,12,2316150,1,71,30887118,36.62,36.19,0.43
2022,Hauts-de-France,50-54 ans,40-59 ans,M,Data,6,12,2269038,1,71,30887118,36.62,36.19,0.43
2022,Hauts-de-France,55-59 ans,40-59 ans,M,Data,1,3,2269038,1,71,30887118,36.62,36.19,0.43
2022,Hauts-de-France,60 ans ou plus,60+ ans,M,Data,2,2,1974465,1,71,30887118,36.62,36.19,0.43
2022,Normandie,25-29 ans,20-39 ans,M,Data,5,9,1117653,1,22,10801455,18.18,45.92,-27.74
2022,Normandie,30-34 ans,20-39 ans,M,Data,6,11,1117653,1,22,10801455,18.18,45.92,-27.74
2022,Normandie,35-39 ans,20-39 ans,F,Data,1,7,1114302,1,22,10801455,18.18,45.92,-27.74
2022,Normandie,35-39 ans,20-39 ans,M,Data,3,7,1117653,1,22,10801455,18.18,45.92,-27.74
2022,Normandie,40-44 ans,40-59 ans,M,Data,3,4,1244076,1,22,10801455,18.18,45.92,-27.74
2022,Normandie,45-49 ans,40-59 ans,F,Data,1,2,1282014,1,22,10801455,18.18,45.92,-27.74
2022,Normandie,45-49 ans,40-59 ans,M,Data,1,2,1244076,1,22,10801455,18.18,45.92,-27.74
2022,Normandie,50-54 ans,40-59 ans,F,Data,1,1,1282014,1,22,10801455,18.18,45.92,-27.74
2022,Normandie,55-59 ans,40-59 ans,F,Data,1,1,1282014,1,22,10801455,18.18,45.92,-27.74
2022,Nouvelle-Aquitaine,25-29 ans,20-39 ans,F,Data,1,20,1980404,1,72,33724968,26.39,46.76,-20.37
2022,Nouvelle-Aquitaine,25-29 ans,20-39 ans,M,Data,9,20,1976180,1,72,33724968,26.39,46.76,-20.37
2022,Nouvelle-Aquitaine,30-34 ans,20-39 ans,F,Data,1,25,1980404,1,72,33724968,26.39,46.76,-20.37
2022,Nouvelle-Aquitaine,30-34 ans,20-39 ans,M,Data,16,25,1976180,1,72,33724968,26.39,46.76,-20.37
2022,Nouvelle-Aquitaine,35-39 ans,20-39 ans,F,Data,3,19,1980404,1,72,33724968,26.39,46.76,-20.37
2022,Nouvelle-Aquitaine,35-39 ans,20-39 ans,M,Data,11,19,1976180,1,72,33724968,26.39,46.76,-20.37
2022,Nouvelle-Aquitaine,40-44 ans,40-59 ans,F,Data,7,21,2456854,1,72,33724968,26.39,46.76,-20.37
2022,Nouvelle-Aquitaine,40-44 ans,40-59 ans,M,Data,7,21,2357021,1,72,33724968,26.39,46.76,-20.37
2022,Nouvelle-Aquitaine,45-49 ans,40-59 ans,F,Data,4,15,2456854,1,72,33724968,26.39,46.76,-20.37
2022,Nouvelle-Aquitaine,45-49 ans,40-59 ans,M,Data,5,15,2357021,1,72,33724968,26.39,46.76,-20.37
2022,Nouvelle-Aquitaine,50-54 ans,40-59 ans,F,Data,2,10,2456854,1,72,33724968,26.39,46.76,-20.37
2022,Nouvelle-Aquitaine,50-54 ans,40-59 ans,M,Data,3,10,2357021,1,72,33724968,26.39,46.76,-20.37
2022,Nouvelle-Aquitaine,55-59 ans,40-59 ans,F,Data,1,3,2456854,1,72,33724968,26.39,46.76,-20.37
2022,Nouvelle-Aquitaine,55-59 ans,40-59 ans,M,Data,1,3,2357021,1,72,33724968,26.39,46.76,-20.37
2022,Nouvelle-Aquitaine,60 ans ou plus,60+ ans,M,Data,1,3,2599716,1,72,33724968,26.39,46.76,-20.37
2022,Occitanie,20-24 ans,20-39 ans,M,Data,2,2,2023252,1,68,32879094,26.47,47.43,-20.96
2022,Occitanie,25-29 ans,20-39 ans,F,Data,1,16,2041231,1,68,32879094,26.47,47.43,-20.96
2022,Occitanie,25-29 ans,20-39 ans,M,Data,10,16,2023252,1,68,32879094,26.47,47.43,-20.96
2022,Occitanie,30-34 ans,20-39 ans,F,Data,5,36,2041231,1,68,32879094,26.47,47.43,-20.96
2022,Occitanie,30-34 ans,20-39 ans,M,Data,14,36,2023252,1,68,32879094,26.47,47.43,-20.96
2022,Occitanie,35-39 ans,20-39 ans,F,Data,3,24,2041231,1,68,32879094,26.47,47.43,-20.96
2022,Occitanie,35-39 ans,20-39 ans,M,Data,12,24,2023252,1,68,32879094,26.47,47.43,-20.96
2022,Occitanie,40-44 ans,40-59 ans,F,Data,5,18,2367962,1,68,32879094,26.47,47.43,-20.96
2022,Occitanie,40-44 ans,40-59 ans,M,Data,6,18,2262055,1,68,32879094,26.47,47.43,-20.96
2022,Occitanie,45-49 ans,40-59 ans,F,Data,1,8,2367962,1,68,32879094,26.47,47.43,-20.96
2022,Occitanie,45-49 ans,40-59 ans,M,Data,3,8,2262055,1,68,32879094,26.47,47.43,-20.96
2022,Occitanie,50-54 ans,40-59 ans,F,Data,1,2,2367962,1,68,32879094,26.47,47.43,-20.96
2022,Occitanie,55-59 ans,40-59 ans,F,Data,2,6,2367962,1,68,32879094,26.47,47.43,-20.96
2022,Occitanie,55-59 ans,40-59 ans,M,Data,2,6,2262055,1,68,32879094,26.47,47.43,-20.96
2022,Occitanie,60 ans ou plus,60+ ans,M,Data,1,3,2404380,1,68,32879094,26.47,47.43,-20.96
2022,Pays de la Loire,25-29 ans,20-39 ans,F,Data,2,10,1309890,1,36,18312417,33.33,54.03,-20.69
2022,Pays de la Loire,25-29 ans,20-39 ans,M,Data,4,10,1326768,1,36,18312417,33.33,54.03,-20.69
2022,Pays de la Loire,30-34 ans,20-39 ans,F,Data,1,15,1309890,1,36,18312417,33.33,54.03,-20.69
2022,Pays de la Loire,30-34 ans,20-39 ans,M,Data,7,15,1326768,1,36,18312417,33.33,54.03,-20.69
2022,Pays de la Loire,35-39 ans,20-39 ans,F,Data,1,14,1309890,1,36,18312417,33.33,54.03,-20.69
2022,Pays de la Loire,35-39 ans,20-39 ans,M,Data,7,14,1326768,1,36,18312417,33.33,54.03,-20.69
2022,Pays de la Loire,40-44 ans,40-59 ans,F,Data,3,8,1491030,1,36,18312417,33.33,54.03,-20.69
2022,Pays de la Loire,45-49 ans,40-59 ans,F,Data,2,8,1491030,1,36,18312417,33.33,54.03,-20.69
2022,Pays de la Loire,45-49 ans,40-59 ans,M,Data,3,8,1479441,1,36,18312417,33.33,54.03,-20.69
2022,Pays de la Loire,50-54 ans,40-59 ans,F,Data,1,7,1491030,1,36,18312417,33.33,54.03,-20.69
2022,Pays de la Loire,50-54 ans,40-59 ans,M,Data,2,7,1479441,1,36,18312417,33.33,54.03,-20.69
2022,Pays de la Loire,55-59 ans,40-59 ans,F,Data,2,3,1491030,1,36,18312417,33.33,54.03,-20.69
2022,Pays de la Loire,55-59 ans,40-59 ans,M,Data,1,3,1479441,1,36,18312417,33.33,54.03,-20.69
2022,Provence-Alpes-Côte d'Azur,25-29 ans,20-39 ans,F,Data,4,16,1744281,1,59,28400244,23.73,47.59,-23.86
2022,Provence-Alpes-Côte d'Azur,25-29 ans,20-39 ans,M,Data,4,16,1691445,1,59,28400244,23.73,47.59,-23.86
2022,Provence-Alpes-Côte d'Azur,30-34 ans,20-39 ans,F,Data,2,30,1744281,1,59,28400244,23.73,47.59,-23.86
2022,Provence-Alpes-Côte d'Azur,30-34 ans,20-39 ans,M,Data,17,30,1691445,1,59,28400244,23.73,47.59,-23.86
2022,Provence-Alpes-Côte d'Azur,35-39 ans,20-39 ans,F,Data,1,15,1744281,1,59,28400244,23.73,47.59,-23.86
2022,Provence-Alpes-Côte d'Azur,35-39 ans,20-39 ans,M,Data,8,15,1691445,1,59,28400244,23.73,47.59,-23.86
2022,Provence-Alpes-Côte d'Azur,40-44 ans,40-59 ans,F,Data,4,18,2070384,1,59,28400244,23.73,47.59,-23.86
2022,Provence-Alpes-Côte d'Azur,40-44 ans,40-59 ans,M,Data,6,18,1937994,1,59,28400244,23.73,47.59,-23.86
2022,Provence-Alpes-Côte d'Azur,45-49 ans,40-59 ans,F,Data,1,9,2070384,1,59,28400244,23.73,47.59,-23.86
2022,Provence-Alpes-Côte d'Azur,45-49 ans,40-59 ans,M,Data,4,9,1937994,1,59,28400244,23.73,47.59,-23.86
2022,Provence-Alpes-Côte d'Azur,50-54 ans,40-59 ans,F,Data,1,5,2070384,1,59,28400244,23.73,47.59,-23.86
2022,Provence-Alpes-Côte d'Azur,50-54 ans,40-59 ans,M,Data,2,5,1937994,1,59,28400244,23.73,47.59,-23.86
2022,Provence-Alpes-Côte d'Azur,55-59 ans,40-59 ans,F,Data,1,4,2070384,1,59,28400244,23.73,47.59,-23.86
2022,Provence-Alpes-Côte d'Azur,55-59 ans,40-59 ans,M,Data,2,4,1937994,1,59,28400244,23.73,47.59,-23.86
2022,Provence-Alpes-Côte d'Azur,60 ans ou plus,60+ ans,M,Data,2,3,2059554,1,59,28400244,23.73,47.59,-23.86
2022,Île-de-France,20-24 ans,20-39 ans,F,Data,5,10,5331375,1,427,88025559,34.19,51.61,-17.42
2022,Île-de-France,20-24 ans,20-39 ans,M,Data,1,10,5043630,1,427,88025559,34.19,51.61,-17.42
2022,Île-de-France,25-29 ans,20-39 ans,F,Data,12,115,5331375,1,427,88025559,34.19,51.61,-17.42
2022,Île-de-France,25-29 ans,20-39 ans,M,Data,41,115,5043630,1,427,88025559,34.19,51.61,-17.42
2022,Île-de-France,30-34 ans,20-39 ans,F,Data,37,196,5331375,1,427,88025559,34.19,51.61,-17.42
2022,Île-de-France,30-34 ans,20-39 ans,M,Data,69,196,5043630,1,427,88025559,34.19,51.61,-17.42
2022,Île-de-France,35-39 ans,20-39 ans,F,Data,31,155,5331375,1,427,88025559,34.19,51.61,-17.42
2022,Île-de-France,35-39 ans,20-39 ans,M,Data,55,155,5043630,1,427,88025559,34.19,51.61,-17.42
2022,Île-de-France,40-44 ans,40-59 ans,F,Data,34,121,4937028,1,427,88025559,34.19,51.61,-17.42
2022,Île-de-France,40-44 ans,40-59 ans,M,Data,47,121,4748493,1,427,88025559,34.19,51.61,-17.42
2022,Île-de-France,45-49 ans,40-59 ans,F,Data,16,61,4937028,1,427,88025559,34.19,51.61,-17.42
2022,Île-de-France,45-49 ans,40-59 ans,M,Data,22,61,4748493,1,427,88025559,34.19,51.61,-17.42
2022,Île-de-France,50-54 ans,40-59 ans,F,Data,4,49,4937028,1,427,88025559,34.19,51.61,-17.42
2022,Île-de-France,50-54 ans,40-59 ans,M,Data,21,49,4748493,1,427,88025559,34.19,51.61,-17.42
2022,Île-de-France,55-59 ans,40-59 ans,F,Data,6,33,4937028,1,427,88025559,34.19,51.61,-17.42
2022,Île-de-France,55-59 ans,40-59 ans,M,Data,15,33,4748493,1,427,88025559,34.19,51.61,-17.42
2022,Île-de-France,60 ans ou plus,60+ ans,F,Data,1,22,4356906,1,427,88025559,34.19,51.61,-17.42
2022,Île-de-France,60 ans ou plus,60+ ans,M,Data,10,22,3426549,1,427,88025559,34.19,51.61,-17.42
